Address,latitude,longitude
"Sector 59, Gurgaon, Sector 59, Gurgaon, Delhi NCR",28.410913,77.107908
"64p, Greenfield Colony, Faridabad, Delhi NCR",28.46611023,77.30004883
"gulmohar park, Gulmohar Park, New Delhi - South, Delhi NCR",28.55706024,77.21258545
"Noida Extension, Noida, Sector 16B, Noida, Delhi NCR",28.581754,77.44078
"olive court, Sector 89, Faridabad, Delhi NCR",28.4237892,77.3705248
"Sector 52, Gurgaon, Delhi NCR",28.44207,77.075517
"sector 72, Sector 72, Gurgaon, Delhi NCR",28.406826,77.03580016
"16 block, Patel Nagar East, New Delhi - West, Delhi NCR",28.64567757,77.17430115
"Sumit properties Shop no 1 8/11 Tilak Nagar, Tilak Nagar, New Delhi - West, Delhi NCR",28.6387291,77.09410095
"I-50., Nirvana Pocket 1, Gurgaon, Delhi NCR",28.41772,77.05281
"Sector 81, Gurgaon, Haryana, Sector 81, Gurgaon, Delhi NCR",28.392124,76.949905
"Sector 81, Gurgaon, Sector 81A, Gurgaon, Delhi NCR",28.392124,76.949905
"GK II, New Delhi - South, Delhi NCR",28.5347245,77.2418281
"4., Krishna Colony, Gurgaon, Delhi NCR",28.45022202,77.01506805
"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",28.562096,77.45247174
"Chattarpur enclave, Chhattarpur, New Delhi - South, Delhi NCR",28.4958944,77.1859976
"Near Park hospital and good earth mall, South City 2, Gurgaon, Delhi NCR",28.4178669,77.0512457
"D3., Chattarpur Extension, New Delhi - South, Delhi NCR",28.4902574,77.1765536
"South City 2, Gurgaon, South City 2, Gurgaon, Delhi NCR",28.4178669,77.0512457
"primium home, Indirapuram, Ghaziabad, Delhi NCR",28.6493479,77.3696259
"Plot 33, Sector 6 Dwarka, Dwarka, New Delhi, Sector 6 Dwarka, New Delhi - Dwarka, Delhi NCR",28.58835953,77.06664816
"Raj Nagar Extension, Ghaziabad, Garhi, Ghaziabad, Delhi NCR",28.70042147,77.4281647
"Sector 90, Gurgaon, Sector 90, Gurgaon, Delhi NCR",28.407361,76.93426176
"Gyan Khand 1 Indirapuram Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",28.64264297,77.35159302
"Dlf City Phase 4, Gurgaon, Delhi NCR",28.4663049,77.0863199
"Block V Green Park New Delhi, Green Park, New Delhi - South, Delhi NCR",28.5582943,77.20178986
"Rehayashi apartments, sector-12, pocket-7, dda sfs flats, dwarka., Sector 12 Dwarka, New Delhi - Dwarka, Delhi NCR",28.59138461,77.04388017
"Sector 67, Gurgaon, Ramgarh, Gurgaon, Delhi NCR",28.389663,77.05935
"Sector 59, Gurgaon, Delhi NCR, Sector 59, Gurgaon, Delhi NCR",28.410913,77.107908
"1., Block G, Gurgaon, Delhi NCR",28.4728354,77.1060854
"Sector 75, Noida, Sector 75, Noida, Delhi NCR",28.576416,77.385945
"sushant lok 3, Sushant Lok 3, Gurgaon, Delhi NCR",28.4203859,77.0816674
"safdarjung enclave, Safdarjung Enclave, New Delhi - South, Delhi NCR",28.56402779,77.19450378
"Dwarka Sector 2, Sector 2 Dwarka, New Delhi - Dwarka, Delhi NCR",28.599033,77.0670274
"Dwarka, New Delhi, Sector 2 Dwarka, New Delhi - Dwarka, Delhi NCR",28.598164,77.069178
"Raj Nagar Extension, Ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",28.70949317,77.426425
"Sector 108, Gurgaon, Sector 108, Gurgaon, Delhi NCR",28.514367,76.986686
"Palm Gardens, Sector 83, Gurgaon, Sector 83, Gurgaon, Delhi NCR",28.395989,76.973879
"Sector 85, Gurgaon, Sector 84, Gurgaon, Delhi NCR",28.406752,76.96474017
"malviya nagar l block, Malviya Nagar, New Delhi - South, Delhi NCR",28.5348305,77.2097741
"sector 43 gurgaon, Sector 43, Gurgaon, Delhi NCR",28.45518494,77.08667755
"Gurgaon, Sector 49, Gurgaon, Delhi NCR",28.40862586,77.054739
"Sector 53, Gurgaon, Sector 53, Gurgaon, Delhi NCR",28.44073838,77.10126474
"Sector 143, Noida, Delhi NCR",28.502597,77.428742
"Sarita Vihar, New Delhi, Sarita Vihar, New Delhi - South, Delhi NCR",28.53418533,77.29219099
"Sector 56, Gurgaon, Sector 56, Gurgaon, Delhi NCR",28.432028,77.1032577
"sec-137 noida, Sector 137, Noida, Delhi NCR",28.513352,77.406026
"Malibu Town, Sohna Road, Gurgaon, Delhi NCR",28.422711,77.04556
"Param Puri, New Delhi - West, Delhi NCR",28.61647415,77.05606842
"sector 31 gurgaon raheja atlanis, Sector 31, Gurgaon, Delhi NCR",28.453988,77.04677418
"Rajendra Park Block C, Gurgaon, Delhi NCR",28.4925533,77.0058953
"Sector 90, Gurgaon, Sector 90, Gurgaon, Delhi NCR",28.406891,76.930126
"Delhi, Janakpuri, New Delhi - West, Delhi NCR",28.621054,77.0905294
"Sector 79, Gurgaon, Sector 79, Gurgaon, Delhi NCR",28.3589451,76.971745
"Sector 67A, Golf Course Ext. Road, Gurugram, Haryana, Sector 67A, Gurgaon, Delhi NCR",28.381421,77.064076
"Sector 93, Noida, Sector 93, Noida, Delhi NCR",28.5071596,77.3924195
"Dwarka Sector 9, New Delhi, Sector 9 Dwarka, New Delhi - Dwarka, Delhi NCR",28.58351346,77.06721397
"Sector 137, Noida, Sector 137, Noida, Delhi NCR",28.51183419,77.41127367
"Sector 104, Gurgaon, Sector 104, Gurgaon, Delhi NCR",28.482277,76.99199526
"Sector-95 gurgaon, Sector 95, Gurgaon, Delhi NCR",28.4150217,76.9103909
"Sector 81, Gurgaon, Sector 81A, Gurgaon, Delhi NCR",28.39124238,76.9528535
"flat No 72 D, Sector 10 Dwarka, New Delhi - Dwarka, Delhi NCR",28.73702542,77.06301184
"Sector 67, Gurgaon, Sector 67, Gurgaon, Delhi NCR",28.391644,77.06486457
"111., Sector 48, Gurgaon, Delhi NCR",28.41492,77.035907
"A8 block, Sector 15 Rohini, New Delhi - Rohini, Delhi NCR",28.7321691,77.1302979
"August Kranti marg, New Delhi - South, Delhi NCR",28.55298615,77.21170807
"Sector 81, Gurgaon, Delhi NCR",28.389485,76.954056
"Dwarka Sector 18, New Delhi, Sector 18A Dwarka, New Delhi - Dwarka, Delhi NCR",28.592939,77.034827
"Sector 53, Gurgaon, Sector 53, Gurgaon, Delhi NCR",28.44073838,77.10126474
"sector 74 Noida, Sector 74, Noida, Delhi NCR",28.574637,77.388803
"Dwarka Sector 6, New Delhi, Sector 6 Dwarka, New Delhi - Dwarka, Delhi NCR",28.59372038,77.06508634
"house no, Green Park, New Delhi - South, Delhi NCR",28.5576739,77.2036901
"DLF City Phase 5, Gurgaon, DLF City Phase 5, Gurgaon, Delhi NCR",28.447693,77.09525
"Moti Nagar, New Delhi, New Moti Nagar, New Delhi - West, Delhi NCR",28.66605949,77.15013123
"Chhattarpur enclave., Chhattarpur Enclave Phase1, New Delhi - South, Delhi NCR",28.5003239,77.1918865
"Sec-33 village dhunella sohna Gurgaon, Sohna Road, Gurgaon, Delhi NCR",28.27024413,77.06690896
"Sector 54, Gurgaon, Sector 54, Gurgaon, Delhi NCR",28.449662,77.101559
"Sector 83, Gurgaon, Sector 83, Gurgaon, Delhi NCR",28.39493764,76.96900817
"L-, 2nd floor, Sarita Vihar, New Delhi - South, Delhi NCR",28.53350067,77.29290009
"Noida Extension, Greater Noida West., Greater Noida West, Greater Noida, Delhi NCR",28.606945,77.45557857
"Sector 1 Vasundhara Ghaziabad, Vasundhara, Ghaziabad, Delhi NCR",28.66201591,77.38750458
"Sector 14, Gurugram, Haryana 122001, Sector 14, Gurgaon, Delhi NCR",28.469926,77.046486
"Sector 82, Gurgaon, Sector 82A, Gurgaon, Delhi NCR",28.392329,76.957142
"Pratap Vihar, Sector 12 Pratap Vihar, Ghaziabad, Delhi NCR",28.64536095,77.41020966
"F block, Sector 88, Faridabad, Delhi NCR",28.42100716,77.35592651
"Sector 65, Gurgaon, Sector 65, Gurgaon, Delhi NCR",28.3978564,77.07393158
"Vasundhara, Vasundhara, Ghaziabad, Delhi NCR",28.665743,77.38250391
"Shakti Khand 2, Ghaziabad, Delhi NCR",28.6467392,77.3709475
"Sector 57, Gurgaon, Sushant Lok 3, Gurgaon, Delhi NCR",28.41973457,77.07648897
"Noida Extension, Noida, Delhi NCR",28.60847821,77.444642
"Emaar emraled premier floor, Sector 65, Gurgaon, Delhi NCR",28.403162,77.0698444
"Greater Noida, Omicron 3, Greater Noida, Delhi NCR",28.474501,77.553187
"Indirapuram, Ghaziabad, Ahinsa Khand 1, Ghaziabad, Delhi NCR",28.382828,77.221297
"South City-2, Close to Sohna Road, Sector 49, Gurgaon, Delhi NCR",28.41772,77.05281
"Phi 2, Greater Noida, Pari Chowk, Greater Noida, Delhi NCR",28.47962612,77.53229566
"sec 56, Sector 56, Gurgaon, Delhi NCR",28.42663,77.09762243
"t32, Golf course Extension Road, Gurgaon, Delhi NCR",28.397952,77.069057
"Sector 109, Gurgaon, Dwarka Expressway, Gurgaon, Delhi NCR",28.507896,77.003345
"crossing republic GH 7, Crossings Republik, Ghaziabad, Crossings Republik, Ghaziabad, Delhi NCR",28.625283,77.433902
"Apex Green Valley Vaishali Ghaziabad Uttar Pradesh, Vaishali, Ghaziabad, Delhi NCR",28.64417458,77.33651733
"Dwarka Sector 5, New Delhi, Sector 5 Dwarka, New Delhi - Dwarka, Delhi NCR",28.601697,77.055008
"Sector 56, Gurgaon, Sector 56, Gurgaon, Delhi NCR",28.42866,77.09296492
"1., Sushant Lok 1, Gurgaon, Delhi NCR",28.41700198,77.09156498
"Sector 86, Gurgaon, Delhi NCR, Sector 86, Gurgaon, Delhi NCR",28.394315,76.945417
"Omicron 3, Greater Noida, Omicron 3, Greater Noida, Delhi NCR",28.47722356,77.55106462
"Noida Extension, Noida, Noida Extension Block C, Noida, Delhi NCR",28.620301,77.422387
"Sector 137, Noida, Sector 137, Noida, Delhi NCR",28.508273,77.40897616
"Sector 80, Faridabad, Sector 80, Faridabad, Delhi NCR",28.3751182,77.34874476
"Sector 79, Noida, Sector 79, Noida, Delhi NCR",28.563031,77.394037
"Greater Noida West, Greater Noida, Greater Noida West, Greater Noida, Delhi NCR",28.605958,77.444512
"Sector 82, Faridabad, Sector 82, Faridabad, Delhi NCR",28.3998257,77.353173
"New Delhi, Lajpat Nagar 1, New Delhi - South, Delhi NCR",28.57574654,77.24215698
"Sector 1, Greater Noida, Delhi NCR",28.5661101,77.4406099
"Aggarwal associates., Sector 91, Faridabad, Delhi NCR",28.4768564,77.333194
"Greater Noida West, Greater Noida, Greater Noida West, Greater Noida, Delhi NCR",28.602425,77.465398
"Sector 86, Gurgaon, Sector 86, Gurgaon, Delhi NCR",28.40118,76.939287
"C2 Block Sushant lok 1, Sushant Lok 1 Block C, Gurgaon, Delhi NCR",28.454517,77.081868
"Sector 90, Gurgaon, Sector 90, Gurgaon, Delhi NCR",28.405868,76.929915
"Oppt Golf Course, Sector 40, Noida, Delhi NCR",28.5659175,77.353963
"Plot, Street Number 6, Vasundhara Enclave, New Delhi, Vasundhara Enclave, New Delhi - East, Delhi NCR",28.599275,77.32097617
"rama krishna app ip extension, Indraprastha Extension, New Delhi - East, Delhi NCR",28.6342651,77.29852838
"New Delhi, Derawal Nagar, New Delhi - North, Delhi NCR",28.69846153,77.18943787
"Gurgaon, Sector 102, Gurgaon, Delhi NCR",28.47631073,76.97161102
"Vikaspuri, New Delhi - 110018, Vikaspuri Block G, New Delhi - West, Delhi NCR",28.6412839,77.0750646
"Sector 67, Gurgaon, Golf course Extension Road, Gurgaon, Delhi NCR",28.389663,77.05935
"232., Sushant Lok 1 Block C, Gurgaon, Delhi NCR",28.454517,77.081868
"gate 1, Sector 74, Noida, Delhi NCR",28.574637,77.388803
"Indirapuram, Ghaziabad, Vaibhav Khand, Ghaziabad, Delhi NCR",28.63527193,77.37039464
"Golf course Extension Road, Gurgaon, Sector 65, Gurgaon, Delhi NCR",28.397952,77.069057
"Kalkaji, New Delhi - South, Delhi NCR",28.54366493,77.25489807
"Sector 37, Noida, Sector 37, Noida, Delhi NCR",28.566336,77.343945
"Sector 50, Noida, Sector 50 Block D, Noida, Delhi NCR",28.575725,77.376801
"Greater Noida West, Greater Noida, Eta 2, Greater Noida, Delhi NCR",28.49544,77.536555
"South City 1, Gurgaon, South City 1 Block C, Gurgaon, Delhi NCR",28.461485,77.065129
"Sector 49, Gurgaon, Delhi NCR",28.413677,77.05175
"logix blossom zest, Sector 137, Noida, Delhi NCR",28.51183419,77.41127367
"Indirapuram, Ghaziabad, Delhi NCR",28.63665908,77.36298755
"Mahavir Enclave Part 1, New Delhi - Dwarka, Delhi NCR",28.59803581,77.07652283
"Sainik Colony, Faridabad, Delhi NCR",28.39802742,77.27522278
"5th floor mod CGHS, Vasundhara Enclave, New Delhi - East, Delhi NCR",28.59833071,77.31937359
"Shree vardhman flora sector 90 Gurgaon, Sector 90, Gurgaon, Delhi NCR",28.409813,76.932664
"55., Paschim Vihar, New Delhi - West, Delhi NCR",28.6677244,77.0979515
"Sector-9 Rohini New Delhi Pin Code-110085, Sector 9 Rohini, New Delhi - Rohini, Delhi NCR",28.71492204,77.13060151
"Nirvana Country, Gurgaon, Nirvana country Pocket H, Gurgaon, Delhi NCR",28.414627,77.060127
"Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",28.6900486,77.3405361
"2178 sector 64 c, Sector 64, Faridabad, Delhi NCR",28.3241995,77.339937
"Sector 52, Gurgaon, Sector 52, Gurgaon, Delhi NCR",28.4354498,77.089998
"Greater Noida West, Greater Noida, Delhi NCR",28.601084,77.446934
"Sector 6 Vaishali, Ghaziabad, Delhi NCR",28.649993,77.351374
"Sector 75, Faridabad, Sector 75, Faridabad, Delhi NCR",28.39024769,77.30713601
"Sector 128, Noida, Delhi NCR",28.5218847,77.354842
"Na., DLF City Phase 3, Gurgaon, Delhi NCR",28.49410629,77.10335541
"Chi 4, Greater Noida, Chi 4, Greater Noida, Delhi NCR",28.43294945,77.517838
"A-4/ Builder floor, Paschim Vihar, New Delhi - West, Delhi NCR",28.66772461,77.0979538
"Sector 82, Noida, Vivek Vihar, Noida, Delhi NCR",28.52810434,77.38901
"Patparganj, Indraprastha Extension, New Delhi - East, Delhi NCR",28.62867165,77.30213165
"Aradhya homes sector 67a gurgaon., Sector 67A, Gurgaon, Delhi NCR",28.3866,77.06058
"main street, Sector 21A, Faridabad, Delhi NCR",28.42334938,77.29994965
"S Block, First Floor, GK I, New Delhi - South, Delhi NCR",28.55557632,77.23369598
"D. Block, Pandav Nagar, New Delhi - East, Delhi NCR",28.6109333,77.27391815
"Sector 49, Gurgaon, Sector 49, Gurgaon, Delhi NCR",28.415887,77.04265128
"Crossings Republik, Ghaziabad, Delhi NCR",28.62920533,77.44256814
"Gaur city 2, Noida Extension, Noida, Delhi NCR",28.61984203,77.42532135
"sector 24 Rohni, Sector 24 Rohini, New Delhi - Rohini, Delhi NCR",28.72975731,77.08778381
"near dilshaad garden metro, sahibabad, gzb, Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",28.6916041,77.34580994
"Gaur city-01, Greater  Noida west, Noida Extension, Noida, Delhi NCR",28.61464196,77.42677578
"Sector 4 Sohna, Sector 4 Sohna, Gurgaon, Delhi NCR",28.264566,77.088007
"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",28.63527193,77.37039464
"Sector 23 Rohini, New Delhi - Rohini, Delhi NCR",28.72089386,77.08010864
"Sector 63A, Gurgaon, Delhi NCR",28.400444,77.103004
"Na builder floor., Sector 23, Gurgaon, Delhi NCR",28.5097759,77.0535665
"sec 119 noida, Sector 119, Noida, Delhi NCR",28.58625,77.40380734
"kirti nagar, Kirti Nagar, New Delhi - West, Delhi NCR",28.64542198,77.14124298
"Sector 67A, Gurgaon, Sector 67A, Gurgaon, Delhi NCR",28.381421,77.064076
"304., Sector 83, Gurgaon, Delhi NCR",28.395989,76.973879
"Dwarka Sector 19, New Delhi, Sector 19 Dwarka, New Delhi - Dwarka, Delhi NCR",28.57145322,77.0448944
"GH-03, Sector 16, Greater Noida West, Tech Zone, Greater Noida, Delhi NCR",28.400922,77.51969
"Sector 81, Faridabad, Delhi NCR",28.39095679,77.34327166
"Phi 2, Greater Noida, Phi 2, Greater Noida, Delhi NCR",28.47962612,77.53229566
"Sector 12a jawahar nagar near s s jewellers., New Railway Rd, Gurgaon, Delhi NCR",28.468373,77.025533
"Sector 44, Noida, Sector 44 Block B, Noida, Delhi NCR",28.56062653,77.338061
"double story Ramesh nagar, Ramesh Nagar, New Delhi - West, Delhi NCR",28.64933586,77.13431549
"Sector 56, Gurgaon, Delhi NCR",28.42443657,77.0982132
"Sector 56, Gurgaon, Delhi NCR",28.4289,77.101182
"Sector 56, Gurgaon, Delhi NCR, Devinder Vihar, Gurgaon, Delhi NCR",28.42866,77.09296492
"Punjabi Bagh extension, Punjabi Bagh Extension, New Delhi - Central, Delhi NCR",28.5975482,77.2183831
"66., Lajpat Nagar 1, New Delhi - South, Delhi NCR",28.575746,77.242157
"main road ramprastha, Ram Prastha, Ghaziabad, Delhi NCR",28.65949249,77.32472229
"Sector 85, Gurgaon, Sector 85, Gurgaon, Delhi NCR",28.409389,76.951659
"Indirapuram, Ghaziabad, Ahinsa Khand 1, Ghaziabad, Delhi NCR",28.64191287,77.36142737
"Sector 79, Noida, Delhi NCR",28.564325,77.397109
"Sector 68, Gurgaon, Delhi NCR",28.386791,77.049466
"Dlf City Phase 4, Gurgaon, Sector 26, Gurgaon, Delhi NCR",28.46704,77.084845
"Charmwood Village, Faridabad, Charmwood Village, Faridabad, Delhi NCR",28.49101358,77.29084783
"new Allotment, Vasant Kunj, New Delhi - South, Delhi NCR",28.5378629,77.133056
"Sector 79, Noida, Delhi NCR",28.563031,77.394037
"Sector 70A, Gurgaon, Sector 70A, Gurgaon, Delhi NCR",28.384034,77.01669
"G-Block, Garden City, Gurgaon, Delhi NCR",28.404274,76.910524
"Gurgaon - Faridabad Road, Gurgaon, Delhi NCR",28.436305,77.13605
"Sector 21C, Faridabad, Delhi NCR",28.4303503,77.2956126
"Chittaranjan Park, Chittaranjan Park, New Delhi - South, Delhi NCR",28.53787231,77.24923706
"sector-1  Noida extension Greater Noida West, Noida Extension, Noida, Delhi NCR",28.531915,77.40155
"Sector 150, Noida, Sector 150, Noida, Delhi NCR",28.561989,77.39837
"Sector 65, Gurgaon, Delhi NCR",28.397952,77.069057
"A block lajpat Nagar 1, Lajpat Nagar 1, New Delhi - South, Delhi NCR",28.57574654,77.24215698
"Sector 1, Greater Noida, Sector 1, Greater Noida, Delhi NCR",28.5661101,77.4406099
"ahinsa khand 2, Indirapuram, Ghaziabad, Delhi NCR",28.64481755,77.38203339
"Omicron 3, Greater Noida, Omicron 3, Greater Noida, Delhi NCR",28.47722356,77.55106462
"palam vihar, Ansal Plaza, Gurgaon, Delhi NCR",28.512962,77.0413523
"Sector 19 Dwarka, New Delhi - Dwarka, Delhi NCR",28.5769715,77.0477254
"Raj Nagar Extension, Ghaziabad, Delhi NCR",28.70217,77.430308
"Sector 70A, Gurgaon, Sector 70A, Gurgaon, Delhi NCR",28.384034,77.01669
"Sector 65, Gurgaon, Sector 65, Gurgaon, Delhi NCR",28.401126,77.064923
"South City 1, Gurgaon, Delhi NCR",28.45693249,77.06833
"Sector 79, Gurugram, Haryana, Sector 79, Gurgaon, Delhi NCR",28.3589451,76.971745
"Sector 112, Dwarka Expressway, Gurugram, Haryana 122007, Sector 112, Gurgaon, Delhi NCR",28.517563,77.014148
"000., Paschim Vihar, New Delhi - West, Delhi NCR",28.67244303,77.10975812
"K Block, Mahipalpur, New Delhi - South, Delhi NCR",28.54872131,77.13526154
"Gurgaon, Sector 51, Gurgaon, Delhi NCR",28.42878151,77.06613922
"Sector 77, Sector 77, Faridabad, Delhi NCR",28.368101,77.3721674
"Sector 150, Noida, Uttar Pradesh, Sector 150, Noida, Delhi NCR",28.420393,77.483477
"sector 8 pocket B 5 DDA flat rohini, Sector 8 Rohini, New Delhi - West, Delhi NCR",28.7050987,77.1227736
"Sector 86, Faridabad, Sector 86, Faridabad, Delhi NCR",28.40436848,77.33607703
"Main road greater kailash enc i., Greater Kailash Enclave 1, New Delhi - South, Delhi NCR",28.54481506,77.24259949
"nearby DAV school 14 OPP MARKET, Sector 14, Faridabad, Delhi NCR",28.3959971,77.3328095
"New Delhi, Paryavaran Complex, New Delhi - South, Delhi NCR",28.51620483,77.20290375
"New Delhi, New Mahavir Nagar, New Delhi - West, Delhi NCR",28.6334877,77.08435059
"C1 block., Palam Vihar, Gurgaon, Delhi NCR",28.5080324,77.0336072
"IP Extension, Patparganj, New Delhi - East, Delhi NCR",28.63101196,77.30213165
"amar colony, Amar Colony, New Delhi - South, Delhi NCR",28.56134987,77.24330139
"gh 002, Sector 107, Noida, Delhi NCR",28.54291259,77.37203149
"GH05A Sector 1 Greater noida west, Sector 1, Greater Noida, Delhi NCR",28.5661101,77.4406099
"Sector 90, Gurgaon, Sector 90, Gurgaon, Delhi NCR",28.407361,76.93426176
"Dwarka Sector 11, New Delhi, Sector 11 Dwarka, New Delhi - Dwarka, Delhi NCR",28.59413495,77.04838807
"I block, South City 2, Gurgaon, Delhi NCR",28.41786766,77.05124664
"Block M, South City -1, South City 1, Gurgaon, Delhi NCR",28.4570251,77.0646805
"Anamika Enclave Near Sector 14 Gurugram Haryana 122001, Anamika Enclave, Gurgaon, Delhi NCR",28.49747849,77.0271225
"Zeta 1, Greater Noida, Zeta 1, Greater Noida, Delhi NCR",28.496754,77.52229495
"Park facing house, Sector 46, Gurgaon, Delhi NCR",28.4358404,77.0582564
"Saket, New Delhi, New Delhi, Delhi NCR",28.52354813,77.20889282
"Sector 85, Faridabad, Sector 85, Faridabad, Delhi NCR",28.4042306,77.3559561
"sector 50 noida, Sector 50, Noida, Delhi NCR",28.5782385,77.3769057
"Sector 54, Gurgaon, Sector 54, Gurgaon, Delhi NCR",28.443186,77.108856
"Vikaspuri, New Delhi, Vikaspuri, New Delhi - West, Delhi NCR",28.64606,77.07101956
"vaishali, Sector 5 Vaishali, Ghaziabad, Delhi NCR",28.643642,77.34532
"Palam Vihar, Gurgaon, Haryana, Palam Vihar, Gurgaon, Delhi NCR",28.50042534,77.00772858
"sector b pocket 7 ff, Sector B Vasant Kunj, New Delhi - South, Delhi NCR",28.53838483,77.09200984
"Sector 78, Noida, Sector 78, Noida, Delhi NCR",28.562957,77.38698789
"Sector 168, Noida, Sector 168, Noida, Delhi NCR",28.444621,77.484261
"Noida Extension, Noida, Delhi NCR",28.619028,77.425972
"Noida Extension Noida, Noida Extension, Noida, Delhi NCR",28.58296266,77.43325959
"A & b., Sector 49, Gurgaon, Delhi NCR",28.4111861,77.0497084
"Sector 86, Faridabad, Sector 86, Faridabad, Delhi NCR",28.40436848,77.33607703
"Safdarjung Enclave, Safdarjung Enclave, New Delhi - South, Delhi NCR",28.564027,77.1945069
"Sector 110A, Gurgaon, Chandan Vihar, Gurgaon, Delhi NCR",28.513139,77.025952
"sector 11, Sector 11 Dwarka, New Delhi - Dwarka, Delhi NCR",28.59422623,77.05091528
"Sector 79, Gurugram, Haryana, Sector 79, Gurgaon, Delhi NCR",28.3589451,76.971745
"Sector 85, Faridabad, Delhi NCR",28.4042306,77.3559561
"Sector 62, Noida, Sector 62 Block B, Noida, Delhi NCR",28.61527184,77.37107535
"234, Subhash Nagar Gurugram, Subhash Nagar, Gurgaon, Delhi NCR",28.4661808,77.02391052
"Sector 53, Gurgaon, Sector 53, Gurgaon, Delhi NCR",28.445667,77.097443
"Block A, Sushant Lok Phase I, Sector 43, Gurugram, Haryana, Sushant Lok 1 Block A, Gurgaon, Delhi NCR",28.473926,77.078657
"sector  46 gurgaon, Huda Colony, Gurgaon, Delhi NCR",28.4325844,77.0559044
"Indirapuram, Ghaziabad, Delhi NCR",28.6493479,77.3696259
"rajnagar sec 23 sanjay nagar, Sanjay Nagar, Ghaziabad, Delhi NCR",28.6957931,77.4540746
"C2A/229A, Opp. Delhi jal board, Janakpuri, New delhi., Janakpuri Block C2A, New Delhi - West, Delhi NCR",28.61896706,77.0936203
"Sector 143A Noida, Sector 143A, Noida, Delhi NCR",28.49983025,77.42658997
"Sector 2, Plot No GH-01 West, Patwari, Greater Noida, Uttar Pradesh 201318, Sector 2, Greater Noida, Delhi NCR",28.5906689,77.45786265
"indirapuram, Neeti Khand 2, Ghaziabad, Delhi NCR",28.6446415,77.371908
"Rama park road, Dwarka Mor, New Delhi - West, Delhi NCR",28.6193161,77.03326416
"Sector 92, Gurgaon, Dhorka, Gurgaon, Delhi NCR",28.414052,76.914303
"Sector 50, Noida, Sector 50, Noida, Delhi NCR",28.57725,77.370289
"5555., Palam Vihar Pocket E, Gurgaon, Delhi NCR",28.5113555,77.0328085
"New Delhi, Naraina Vihar, New Delhi - West, Delhi NCR",28.62870979,77.1359787
"Sector 69, Gurgaon, Sector 69, Gurgaon, Delhi NCR",28.393604,77.035364
"Sector 62, Noida, Sector 62 Block B, Noida, Delhi NCR",28.62407017,77.37175607
"mandir wali gali, Mahavir Enclave Part 1, New Delhi - Dwarka, Delhi NCR",28.59803581,77.07652283
"Sector 5 Vasundhara, Ghaziabad, Delhi NCR",28.660923,77.37889862
"vasundara, Vasundhara, Ghaziabad, Delhi NCR",28.65955734,77.37476349
"c block, Green Park, New Delhi - South, Delhi NCR",28.55767441,77.20368958
"sector 79, Sector 79, Gurgaon, Delhi NCR",28.35895365,76.971587
"Express Park view- II, GH-03, Chi 5, Near express park view -I, Greater Noida (UP), Chuharpur Khadar, Greater Noida, Delhi NCR",28.4265996,77.5077563
"Sushant Lok 2, Gurgaon, Delhi NCR",28.423049,77.08741
"mahagun mywood gaur city 2nd sec 16 c noida extension greater noida west, Noida Extension, Noida, Delhi NCR",28.620768,77.425805
"vaishali sec 3, Sector 3 Vaishali, Ghaziabad, Delhi NCR",28.64988397,77.35310555
"rohini, Rohini, New Delhi - Rohini, Delhi NCR",28.73956871,77.09276581
"Noida Extension, Noida, Noida Extension Block C, Noida, Delhi NCR",28.616204,77.422256
"Sector 54, Gurgaon, DLF City Phase 5, Gurgaon, Delhi NCR",28.448545,77.094641
"Greenwood city, Green Woods City, Gurgaon, Delhi NCR",28.44610786,77.06240082
"Sector 27, Greater Noida, Delhi NCR",28.470149,77.535673
"Sector 109, Gurgaon, Sector 109 Block T, Gurgaon, Delhi NCR",28.517155,77.003435
"Vasant Kunj, New Delhi - South, Delhi NCR",28.522485,77.157488
"Plot No. GH - 01/A, Sector 16 B, Greater Noida West, Greater Noida -201308, Noida Extension, Noida, Delhi NCR",28.60847821,77.444642
"east pocket, Sector 23, Gurgaon, Delhi NCR",28.5097759,77.0535665
"dwarka Sector-22, Sector 22 Dwarka, New Delhi - Dwarka, Delhi NCR",28.5593993,77.0596789
"Sector 6 Dwarka, Dwarka, New Delhi, Sector 6 Dwarka, New Delhi - Dwarka, Delhi NCR",28.5895731,77.0658956
"Sector 63A, Gurgaon, Sector 63A, Gurgaon, Delhi NCR",28.400444,77.103004
"none, New Delhi, Delhi NCR",28.52831459,77.26622009
"Nirvana Country, South City 2, Gurgaon, Delhi NCR",28.41772,77.05281
"Sector 62, Noida, Sector 62, Noida, Delhi NCR",28.621714,77.369341
"House No. 221, Sector 24 Rohini, New Delhi - Rohini, Delhi NCR",28.7297569,77.087787
"Sector 102, Dwarka Expressway, Gurgaon, Haryana, Sector 102, Gurgaon, Delhi NCR",28.471233,76.969597
"Sector 84, Faridabad, Sector 84, Faridabad, Delhi NCR",28.40439154,77.3625813
"Sector 78, Noida, Sector 78, Noida, Delhi NCR",28.55998087,77.38556078
"Rohini, New Delhi - Rohini, Delhi NCR",28.73956871,77.09276581
